Date,Username,User tag,Content,Mentions,link
"2024-08-13,09:45:45",themask0239,#0,نن,jovial_flamingo_95831#0,
"2024-08-13,09:46:07",themask0239,#0,"BOOM 
BOOM 
BOOM",,
"2024-08-13,09:46:10",jovial_flamingo_95831,#0,تشربي حليب,themask0239#0,
"2024-08-13,09:46:35",themask0239,#0,"BOOM 
BOOM 
BOOM l want in my room",,
"2024-08-13,09:46:37",vv_sr7,#0,😂,,
"2024-08-13,09:47:16",jovial_flamingo_95831,#0,كاين تمر لي خصو,,
"2024-08-13,09:47:28",jovial_flamingo_95831,#0,و حليب رايب,,
"2024-08-13,09:47:32",vv_sr7,#0,,themask0239#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272838944039501895/VID_94661013_170852_398.mp4?ex=672dd024&is=672c7ea4&hm=4310491ffca249e5d2ad0a5ed10b5b56003a1e87922530adc735bd1cc290a11a&
"2024-08-13,09:47:35",themask0239,#0,ممم,jovial_flamingo_95831#0,
"2024-08-13,09:47:57",jovial_flamingo_95831,#0,علاه عنصريا,ak_miro#0,
"2024-08-13,09:48:13",themask0239,#0,أنا بيض,ak_miro#0,
"2024-08-13,09:48:24",jovial_flamingo_95831,#0,ممممم,themask0239#0,
"2024-08-13,09:48:37",jovial_flamingo_95831,#0,من تحت وردي,,
"2024-08-13,09:48:53",yanabbbb,#0,حكا مازال مسافش هتلر<:emoji_105:1191547895724380263>,ak_miro#0,
"2024-08-13,09:49:00",vv_sr7,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272839312118911009/20240728_172407.jpg?ex=672dd07c&is=672c7efc&hm=5f23b57a6e28ad4f2124f10ee96fbcf066f383cdc7f24704d9041a68ca6418cc&
"2024-08-13,09:49:40",jovial_flamingo_95831,#0,خوتي افرولي معا هذي,,
"2024-08-13,09:50:11",vv_sr7,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272839609260183573/20240727_102636.jpg?ex=672dd0c3&is=672c7f43&hm=bb9e41920d88ae0d50e7b6218e9697a5b7dc93ce244725f111c12b9db8796fed&
"2024-08-13,09:50:18",jovial_flamingo_95831,#0,هذي,themask0239#0,
"2024-08-13,09:51:12",themask0239,#0,جيبلي إيفروي معاك <:emoji_101:1191547625883828325>,ak_miro#0,
"2024-08-13,09:51:28",jovial_flamingo_95831,#0,نشليلك كليوم افروي,,
"2024-08-13,09:51:35",vv_sr7,#0,,ak_miro#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272839961158225982/20240727_151546.jpg?ex=672dd116&is=672c7f96&hm=ca1b973e8639b521068f953460557097206f550cab74d71f878e2de6d5bd0e4d&
"2024-08-13,09:51:54",jovial_flamingo_95831,#0,حبيبنا الف معندوش,ak_miro#0,
"2024-08-13,09:52:35",jovial_flamingo_95831,#0,روح وريلي,,
"2024-08-13,09:52:44",vv_sr7,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272840251223838760/20240728_172055.jpg?ex=672dd15c&is=672c7fdc&hm=80ce229491127e52a07f88e4f026284cc9a7646336222375b0f9d6817cee077f&
"2024-08-13,09:53:05",yanabbbb,#0,وش يوريلك<:emoji_104:1191547769664573450> <:Dead_inside:1150410964659863592>,jovial_flamingo_95831#0,
"2024-08-13,09:53:31",jovial_flamingo_95831,#0,بلا تواسويس,yanabbbb#0,
"2024-08-13,09:53:40",yanabbbb,#0,خلاص,jovial_flamingo_95831#0,
"2024-08-13,09:53:40",vv_sr7,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272840488373977109/20240725_000833.jpg?ex=672dd194&is=672c8014&hm=0ec7a79f241816af6cd01fdc5dc92a46ebae29ad2fd6e0341a7d40b8ca5dd101&
"2024-08-13,09:54:11",jovial_flamingo_95831,#0,وراهي مولات ايفروي,,
"2024-08-13,09:54:25",0z.f,#0,خاوتي لقيت ديدين لابس بيكيني<:Dead_inside:1150410964659863592>,,
"2024-08-13,09:54:49",yanabbbb,#0,راح واحد يديرلها واحد بيبا وترجع,jovial_flamingo_95831#0,
"2024-08-13,09:55:07",vv_sr7,#0,,0z.f#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272840854230405191/20240728_171451.jpg?ex=672dd1eb&is=672c806b&hm=2e98c2db19cbc033d7da70104d14156abb3592e275e2202b73053e91f6888bbe&
"2024-08-13,09:55:24",0z.f,#0,مرفه<:NIGGA_omg:1150394296680329226>,ak_miro#0,
"2024-08-13,09:55:42",0z.f,#0,ابعثولي بريفي نبعثلكم<:Dead_inside:1150410964659863592>,vv_sr7#0,
"2024-08-13,09:55:42",jovial_flamingo_95831,#0,هذا انسان نجح,,
"2024-08-13,09:56:03",yanabbbb,#0,لازم نضربوه بعين,,
"2024-08-13,09:56:25",jovial_flamingo_95831,#0,اعطني شويا,,
"2024-08-13,09:56:32",vv_sr7,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272841210469285933/20240726_194118.jpg?ex=672dd240&is=672c80c0&hm=efcd5c1080f23a42d7f3d3981fa611eb1025ad1b5685c7eedb0b976104a61b92&
"2024-08-13,09:56:37",jovial_flamingo_95831,#0,خصني قارو,,
"2024-08-13,09:56:48",jovial_flamingo_95831,#0,شكون عندو قارو,,
"2024-08-13,09:56:49",0z.f,#0,لوكان تمدهالي ماشي خير ماتبعثها لفينوم<:uncannycat:1152013915954352148>,ak_miro#0,
"2024-08-13,09:57:38",0z.f,#0,اشحلي<:Dead_inside:1150410964659863592>,,
"2024-08-13,09:57:39",jovial_flamingo_95831,#0,اشريلي قاروو,,
"2024-08-13,09:57:43",jovial_flamingo_95831,#0,صباح,,
"2024-08-13,09:58:07",vv_sr7,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272841606399262720/20240730_235744.jpg?ex=672dd29f&is=672c811f&hm=317f0528ea31e040afd28f7386daa7803ca5f85de82cdd272be6b959edd43202&
"2024-08-13,09:58:25",0z.f,#0,يمشو؟,,
"2024-08-13,09:58:32",0z.f,#0,نروح نبيعهم انا<:Dead_inside:1150410964659863592>,,
"2024-08-13,09:58:39",0z.f,#0,500الف للواحد,,
"2024-08-13,09:58:50",jovial_flamingo_95831,#0,خوتي اسمعني دقيقه,,
"2024-08-13,09:58:52",jovial_flamingo_95831,#0,برك,,
"2024-08-13,09:59:24",jovial_flamingo_95831,#0,خوتي اسمعني دقيقه,,
"2024-08-13,10:00:26",jovial_flamingo_95831,#0,جيبلي مولات ايفروي ربي يسهل,,
"2024-08-13,10:00:49",0z.f,#0,هذيك قولها لي راح نبيعلو ماشي ليا<:Dead_inside:1150410964659863592>,ak_miro#0,
"2024-08-13,10:00:49",jovial_flamingo_95831,#0,راني شرتلها ايفروي,,
"2024-08-13,10:01:14",jovial_flamingo_95831,#0,هاهي جات,,
"2024-08-13,10:01:17",themask0239,#0,<@1158860326289297458> أااا جبتو خلاصت,ak_miro#0,
"2024-08-13,10:01:56",jovial_flamingo_95831,#0,اعطينا انستا,themask0239#0,
"2024-08-13,10:02:16",themask0239,#0,<:ccpshook81:1150419222007136348>,jovial_flamingo_95831#0,
"2024-08-13,10:02:20",themask0239,#0,نن,,
"2024-08-13,10:02:23",0z.f,#0,فكرني كيفاه نجيب رتبة ميمر<:emoji_47:1151909990727163954>,themask0239#0,
"2024-08-13,10:02:31",jovial_flamingo_95831,#0,حاب نبعتلك فيديو وحد يشرب ايفروي,,
"2024-08-13,10:02:39",themask0239,#0,فتح تيكت أطلب رتبة,0z.f#0,
"2024-08-13,10:02:56",jovial_flamingo_95831,#0,علاهه,themask0239#0,
"2024-08-13,10:03:02",vv_sr7,#0,خاصني فيزا خدامة,ak_miro#0,
"2024-08-13,10:03:23",vv_sr7,#0,شحال,,
"2024-08-13,10:03:40",vv_sr7,#0,بدراهمنا,,
"2024-08-13,10:03:59",vv_sr7,#0,لا غي باش نفعل,,
"2024-08-13,10:03:59",0z.f,#0,معنديش كريديت فهذا الكونت+شقوى نشعل البيسي على جال باه نشري رتبة باه نبعث ديدين بالبيكيني<:Dead_inside:1150410964659863592>,themask0239#0,
"2024-08-13,10:04:12",jovial_flamingo_95831,#0,ز بي,,
"2024-08-13,10:04:29",jovial_flamingo_95831,#0,نكتلي راسي بي ديدين,,
"2024-08-13,10:04:47",vv_sr7,#0,باغي غي نفعل نيترو,ak_miro#0,
"2024-08-13,10:05:13",0z.f,#0,بالبيكيني<:Dead_inside:1150410964659863592>,jovial_flamingo_95831#0,
"2024-08-13,10:05:16",vv_sr7,#0,دبرلي منعرفش,ak_miro#0,
"2024-08-13,10:05:22",vv_sr7,#0,والله,,
"2024-08-13,10:05:24",0z.f,#0,كحكح,vv_sr7#0,
"2024-08-13,10:05:52",chjra123,#0,الحليب,,
"2024-08-13,10:06:04",vv_sr7,#0,جاكم,chjra123#0,
"2024-08-13,10:06:08",jovial_flamingo_95831,#0,ز بي خلاص,0z.f#0,
"2024-08-13,10:06:12",chjra123,#0,<@1191354977193570356> رجعلنا الهوملاندر,themask0239#0,
"2024-08-13,10:06:41",chjra123,#0,خسارة,ak_miro#0,
"2024-08-13,10:06:41",0z.f,#0,خلاص راني بعتلك ديدين بالبيكيني في بريفي<:juan:1150418197581922344>,jovial_flamingo_95831#0,
"2024-08-13,10:06:44",vv_sr7,#0,<@1158860326289297458> رواح بريفي,ak_miro#0,
"2024-08-13,10:07:46",jovial_flamingo_95831,#0,تمت مشاهد,0z.f#0,
"2024-08-13,10:07:54",jovial_flamingo_95831,#0,بي نجاخ,,
"2024-08-13,10:07:58",0z.f,#0,<@1191354977193570356> مددلي رتبة ميمر وراك تسالي<:juan:1150418197581922344>,themask0239#0,
"2024-08-13,10:08:34",demon_slayer_tanjiro_kamado,#0,سلام,,
"2024-08-13,10:08:40",demon_slayer_tanjiro_kamado,#0,يدكم فيه,,
"2024-08-13,10:08:47",demon_slayer_tanjiro_kamado,#0,<:cum:1152013788653031434>,,
"2024-08-13,10:08:48",0z.f,#0,بقى غير الاملاء لي ما تم بنجاح<:Dead_inside:1150410964659863592>,jovial_flamingo_95831#0,
"2024-08-13,10:08:51",demon_slayer_tanjiro_kamado,#0,<:cum:1152013788653031434>,,
"2024-08-13,10:09:00",jovial_flamingo_95831,#0,وين راكي رايح انسه,demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:09:03",themask0239,#0,نن خطني شوف جوردي 🥰,0z.f#0,
"2024-08-13,10:09:15",rayer43,#0,سلام,,
"2024-08-13,10:09:16",0z.f,#0,روح جيب 3 نمدلك واحد كبير,demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:09:27",demon_slayer_tanjiro_kamado,#0,سلام مراهق,rayer43#0,
"2024-08-13,10:09:34",rayer43,#0,واش راك,demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:09:58",0z.f,#0,جوردي نكرهو كثر من مجيد وليد الحومة<:Dead_inside:1150410964659863592>,themask0239#0,
"2024-08-13,10:10:02",demon_slayer_tanjiro_kamado,#0,اليامس بنيطت,rayer43#0,
"2024-08-13,10:10:11",demon_slayer_tanjiro_kamado,#0,💪,,
"2024-08-13,10:10:12",rayer43,#0,نتا؟,demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:10:19",demon_slayer_tanjiro_kamado,#0,ايه,rayer43#0,
"2024-08-13,10:10:27",rayer43,#0,يودي دبر راسك,demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:10:34",demon_slayer_tanjiro_kamado,#0,صحا,rayer43#0,
"2024-08-13,10:10:40",demon_slayer_tanjiro_kamado,#0,💪,,
"2024-08-13,10:10:45",0z.f,#0,تخدم كلش؟,rayer43#0,
"2024-08-13,10:10:45",themask0239,#0,ممم,0z.f#0,
"2024-08-13,10:10:49",jovial_flamingo_95831,#0,ز بي نتوما,,
"2024-08-13,10:10:54",rayer43,#0,بصح راك عارف بلي التبنييط ينقص هرمون التستستيرون عندك,demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:10:57",jovial_flamingo_95831,#0,وراه امين,,
"2024-08-13,10:10:58",themask0239,#0,نن عذبتو,chjra123#0,
"2024-08-13,10:11:10",demon_slayer_tanjiro_kamado,#0,هرمون تاعمن ؟,rayer43#0,
"2024-08-13,10:11:19",jovial_flamingo_95831,#0,حمرتيه,demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:11:23",rayer43,#0,التستستيرون ( هرمون الرجولة),demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:11:26",chjra123,#0,رجعلنا القناع,themask0239#0,
"2024-08-13,10:11:36",themask0239,#0,ك,chjra123#0,
"2024-08-13,10:11:43",demon_slayer_tanjiro_kamado,#0,ما علابايش,rayer43#0,
"2024-08-13,10:11:51",rayer43,#0,عاود ثاني شربت حليب افروي ؟,themask0239#0,
"2024-08-13,10:11:53",0z.f,#0,#رجعو_جوني<:Dead_inside:1150410964659863592>,,
"2024-08-13,10:12:10",rayer43,#0,<@622122775125032960>,jwnsynmtnn.#0、0z.f#0,
"2024-08-13,10:12:13",themask0239,#0,<@1081296261182935040> 3 قرع خطرة وحدة,rayer43#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272845156458037339/Picsart_24-08-13_09-37-51-140.jpg?ex=672dd5ed&is=672c846d&hm=8a4833b10113fd345ab7362ed1abb562f4515807751395b436390ab5f29df800&
"2024-08-13,10:12:24",rayer43,#0,<:uncannycat:1152013915954352148>,themask0239#0,
"2024-08-13,10:12:40",rayer43,#0,نحفظها عندي التصويرة,,
"2024-08-13,10:12:40",0z.f,#0,ماشي هذا<:Dead_inside:1150410964659863592>,rayer43#0,
"2024-08-13,10:12:43",jovial_flamingo_95831,#0,اروحي نشبع ايفروي,themask0239#0,
"2024-08-13,10:12:58",themask0239,#0,نن نخاف منك,jovial_flamingo_95831#0,
"2024-08-13,10:12:59",rayer43,#0,يا لغبي راهي طفل,jovial_flamingo_95831#0,
"2024-08-13,10:13:04",rayer43,#0,مشي طفلة,,
"2024-08-13,10:13:24",jovial_flamingo_95831,#0,حلال ايفروي,themask0239#0,
"2024-08-13,10:13:38",themask0239,#0,ممم دك نخمم,jovial_flamingo_95831#0,
"2024-08-13,10:13:41",yanabbbb,#0,Gay حليب افروي,,
"2024-08-13,10:13:53",themask0239,#0,نن,yanabbbb#0,
"2024-08-13,10:13:56",rayer43,#0,<:uncannycat:1152013915954352148>,themask0239#0,
"2024-08-13,10:14:00",rayer43,#0,متخممش,,
"2024-08-13,10:14:01",themask0239,#0,<@1081296261182935040>,rayer43#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272845610621341736/00f012a0a8d4c683c4c43ea445bd0f33.jpg?ex=672dd659&is=672c84d9&hm=d522d5ef49dfdce1a158889f879f80bd6709b0863968797a83b56beb87050e6f&
"2024-08-13,10:14:04",rayer43,#0,قول والو,,
"2024-08-13,10:14:05",demon_slayer_tanjiro_kamado,#0,بزاف ز ب وبا,themask0239#0,
"2024-08-13,10:14:10",demon_slayer_tanjiro_kamado,#0,<:gigachad:1150419236989186078>,,
"2024-08-13,10:14:12",yanabbbb,#0,ابعت تصويرة تاعك,themask0239#0,
"2024-08-13,10:14:18",themask0239,#0,لاقرع,demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:14:22",rayer43,#0,What the sigma?,themask0239#0,
"2024-08-13,10:14:26",jovial_flamingo_95831,#0,لكبده تحوس علا ايفروي,yanabbbb#0,
"2024-08-13,10:14:27",themask0239,#0,نن نحشم,yanabbbb#0,
"2024-08-13,10:14:27",0z.f,#0,<@1081296261182935040> تخدم كلش؟,rayer43#0,
"2024-08-13,10:14:33",rayer43,#0,والو,0z.f#0,
"2024-08-13,10:14:36",themask0239,#0,,rayer43#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272845755572551751/c73a12db7e12dea0e0d2e70cff4f8235.jpg?ex=672dd67c&is=672c84fc&hm=9a2934b2e84e80b1545d106d7ceef3ad057fdb3915341eb343b4d2f8b9fada52&
"2024-08-13,10:14:41",0z.f,#0,بصح تعرف تمس؟,rayer43#0,
"2024-08-13,10:14:44",0z.f,#0,مسهولي,,
"2024-08-13,10:14:47",0z.f,#0,<:Dead_inside:1150410964659863592>,,
"2024-08-13,10:14:47",rayer43,#0,يودي قا مخ,themask0239#0,
"2024-08-13,10:14:54",demon_slayer_tanjiro_kamado,#0,راهي تمص فيه<:cum:1152013788653031434>,themask0239#0,
"2024-08-13,10:14:55",rayer43,#0,نن,0z.f#0,
"2024-08-13,10:14:57",demon_slayer_tanjiro_kamado,#0,<:cum:1152013788653031434>,,
"2024-08-13,10:15:01",themask0239,#0,تسريب خريطة جتي 6 <@1081296261182935040>,rayer43#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272845862116135004/7e2864ddb46da8448faf81ff212d4f95.jpg?ex=672dd695&is=672c8515&hm=15fae378a928f499a8a1156f420933db62425307d16bfd786c32cbaf60bba5a5&
"2024-08-13,10:15:07",themask0239,#0,نن,demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:15:10",rayer43,#0,<:juan:1150418197581922344>,themask0239#0,
"2024-08-13,10:15:18",rayer43,#0,أيا اتهلاو,,
"2024-08-13,10:15:23",rayer43,#0,نروح نفطر,,
"2024-08-13,10:15:24",demon_slayer_tanjiro_kamado,#0,خريطة كي النمي,themask0239#0,
"2024-08-13,10:15:29",themask0239,#0,مبعد,,
"2024-08-13,10:15:46",0z.f,#0,انا تلقاوني في الطرف لوخر من الخريطة<:Dead_inside:1150410964659863592>,themask0239#0,
"2024-08-13,10:15:51",jovial_flamingo_95831,#0,ايفروي تعك,themask0239#0,
"2024-08-13,10:16:25",demon_slayer_tanjiro_kamado,#0,"ايا نتلاقاو في ز ,ب الخريطة",0z.f#0,
"2024-08-13,10:16:31",themask0239,#0,شت نشرب في حليب,,
"2024-08-13,10:16:55",0z.f,#0,باه نديرلك واحد<:NIGGA_omg:1150394296680329226>,demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:16:59",jovial_flamingo_95831,#0,تحبي ايفروي بزاف,themask0239#0,
"2024-08-13,10:18:22",jovial_flamingo_95831,#0,وتساب,,
"2024-08-13,10:18:45",jovial_flamingo_95831,#0,كيفاه درك معك نتا,ak_miro#0,
"2024-08-13,10:19:09",demon_slayer_tanjiro_kamado,#0,لا باش نبيعو تع الخريطة لخطش هو طويل و كبير يكون يجيبلك هاك 80 مليار💵 💵 💵 💵 💵,0z.f#0,
"2024-08-13,10:19:11",jovial_flamingo_95831,#0,شوفلي مولات ايفروي,,
"2024-08-13,10:19:12",demon_slayer_tanjiro_kamado,#0,💵,,
"2024-08-13,10:19:50",demon_slayer_tanjiro_kamado,#0,هو مشي جاي هو راجل,ak_miro#0,
"2024-08-13,10:19:52",0z.f,#0,ثقبتلي راسي بالفكرة الغبية تاعك<:Dead_inside:1150410964659863592>,demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:19:53",demon_slayer_tanjiro_kamado,#0,<:gigachad:1150419236989186078>,,
"2024-08-13,10:19:59",0z.f,#0,علاه مانبيعوش لقلاوي<:Dead_inside:1150410964659863592>,,
"2024-08-13,10:20:21",demon_slayer_tanjiro_kamado,#0,لقلاوي تع المدينة لي نسككن فيها قاع بعتهم,0z.f#0,
"2024-08-13,10:20:24",demon_slayer_tanjiro_kamado,#0,<:gigachad:1150419236989186078>,,
"2024-08-13,10:20:27",demon_slayer_tanjiro_kamado,#0,<:Dead_inside:1150410964659863592>,,
"2024-08-13,10:20:40",0z.f,#0,على جال سليب بن تن صح؟,demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:20:42",jovial_flamingo_95831,#0,ربي يسهل,ak_miro#0,
"2024-08-13,10:21:28",demon_slayer_tanjiro_kamado,#0,انا و <@1081296261182935040>  خوننالهم كلش انا كنت نخون في الطوطات و هو في القلاوي,rayer43#0、0z.f#0,
"2024-08-13,10:22:02",raku_9,#0,<:NIGGA_omg:1150394296680329226>,,
"2024-08-13,10:22:08",0z.f,#0,عندي لي خيرمنها,ak_miro#0,
"2024-08-13,10:22:32",0z.f,#0,وكابريها<:Dead_inside:1150410964659863592>,ak_miro#0,
"2024-08-13,10:22:36",demon_slayer_tanjiro_kamado,#0,انا عندي تاعي <:fbiSpong:1150411393087045682>,0z.f#0,
"2024-08-13,10:22:42",demon_slayer_tanjiro_kamado,#0,<:fbiSpong:1150411393087045682>,,
"2024-08-13,10:23:03",jovial_flamingo_95831,#0,ز بي,,
"2024-08-13,10:23:09",jovial_flamingo_95831,#0,كرهت,,
"2024-08-13,10:23:10",demon_slayer_tanjiro_kamado,#0,نتا تاني ما تقولهمش بلي نكتلك ختك,ak_miro#0,
"2024-08-13,10:23:21",0z.f,#0,تناك<:emoji_47:1151909990727163954>,jovial_flamingo_95831#0,
"2024-08-13,10:23:47",demon_slayer_tanjiro_kamado,#0,ما نيش عليك راني على لبنادم لي في التصويرة,ak_miro#0,
"2024-08-13,10:23:49",jovial_flamingo_95831,#0,متحبوش راجل,0z.f#0,
"2024-08-13,10:24:09",0z.f,#0,تناك<:emoji_47:1151909990727163954>,jovial_flamingo_95831#0,
"2024-08-13,10:24:33",jovial_flamingo_95831,#0,كرهت خصني مدامه,0z.f#0,
"2024-08-13,10:24:40",0z.f,#0,تناك<:juan:1150418197581922344>,jovial_flamingo_95831#0,
"2024-08-13,10:25:03",jovial_flamingo_95831,#0,ز بي شوفو مدامه,0z.f#0,
"2024-08-13,10:25:58",0z.f,#0,معنديش,jovial_flamingo_95831#0,
"2024-08-13,10:26:13",jovial_flamingo_95831,#0,bhle.9 ابعتلي انستغرام,0z.f#0,
"2024-08-13,10:26:16",0z.f,#0,عندي وحدة حبست مع صاحبي وجات ليا صورتهولها بلوكاتني<:Dead_inside:1150410964659863592>,,
"2024-08-13,10:26:34",0z.f,#0,خبيط موني كاش<:Dead_inside:1150410964659863592>,ak_miro#0,
"2024-08-13,10:26:52",jovial_flamingo_95831,#0,ابعتلي,ak_miro#0,
"2024-08-13,10:26:57",jovial_flamingo_95831,#0,اي طفل,,
"2024-08-13,10:27:09",0z.f,#0,<:uncannycat:1152013915954352148>,jovial_flamingo_95831#0,
"2024-08-13,10:27:16",0z.f,#0,كيفاه تحبها؟,,
"2024-08-13,10:27:29",0z.f,#0,سمينة كبيرة صغير عريضة رقيقة,,
"2024-08-13,10:27:30",demon_slayer_tanjiro_kamado,#0,جماعة راني نعمر في لهنتاي,,
"2024-08-13,10:27:36",demon_slayer_tanjiro_kamado,#0,<:gigachad:1150419236989186078>,,
"2024-08-13,10:27:42",demon_slayer_tanjiro_kamado,#0,💀,,
"2024-08-13,10:27:49",0z.f,#0,ماعنديش اينيتي<:Dead_inside:1150410964659863592>,ak_miro#0,
"2024-08-13,10:27:53",jovial_flamingo_95831,#0,طويل بيض كحل خمري قصير بلوندا رقيقا عريض مهم طفله نحو رقيقا,,
"2024-08-13,10:28:02",0z.f,#0,ابعثلي شوية<:Dead_inside:1150410964659863592>,demon_slayer_tanjiro_kamado#0,
"2024-08-13,10:28:22",demon_slayer_tanjiro_kamado,#0,ادخل بريفي,0z.f#0,
"2024-08-13,10:28:25",demon_slayer_tanjiro_kamado,#0,<:gigachad:1150419236989186078>,,
"2024-08-13,10:28:27",0z.f,#0,تحب واحد كحل,jovial_flamingo_95831#0,
"2024-08-13,10:28:33",0z.f,#0,قولي,,
"2024-08-13,10:28:34",0z.f,#0,راني هنا,,
"2024-08-13,10:28:38",0z.f,#0,كحل وكبير<:Dead_inside:1150410964659863592>,,
"2024-08-13,10:28:42",demon_slayer_tanjiro_kamado,#0,انا تاني راني هنا,,
"2024-08-13,10:28:50",demon_slayer_tanjiro_kamado,#0,بيض و كبير,,
"2024-08-13,10:28:55",demon_slayer_tanjiro_kamado,#0,<:Dead_inside:1150410964659863592>,,
"2024-08-13,10:28:59",jovial_flamingo_95831,#0,علاه نتا طفلاه,,
"2024-08-13,10:29:13",0z.f,#0,انا نتبع دراري<:Dead_inside:1150410964659863592>,jovial_flamingo_95831#0,
"2024-08-13,10:29:21",0z.f,#0,نشوفلك وحدة زلة؟,,
"2024-08-13,10:29:47",0z.f,#0,كحبة<:Dead_inside:1150410964659863592>,ak_miro#0,
"2024-08-13,10:30:01",jovial_flamingo_95831,#0,0662164503,,
"2024-08-13,10:30:02",0z.f,#0,معنديش اينيتي,ak_miro#0,
"2024-08-13,10:30:10",0z.f,#0,كملتهوملي ولاء<:gigachad:1150419236989186078>,,
"2024-08-13,10:30:43",0z.f,#0,راح يعيطيلها منيتو,jovial_flamingo_95831#0,
"2024-08-13,10:30:49",0z.f,#0,ضرك يخرجلو <@1158860326289297458>,ak_miro#0,
